task,model,num_runs,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,threshold_mean,threshold_std
pooled_primary_group_aware_reaggregated,hetero_gnn,5,0.927738949238232,0.07495436804180935,0.9172228906394586,0.0880044660857504,0.8582477398286201,0.06252588810903176,0.8524473492641048,0.07410471422097861,0.5493435442447663,0.12229159258122228
pooled_primary_group_aware_reaggregated,logistic_regression,5,0.8938436323292006,0.058958905601330144,0.8573569281819602,0.07656890074201869,0.8221898888168353,0.07153114559145479,0.8122003574214652,0.07047310895689993,0.5477853538847001,0.03333111266250322
pooled_primary_group_aware_reaggregated,mlp,5,0.8876123401623104,0.057147138206933276,0.8531454834007519,0.07542449215182817,0.804422535195091,0.06593023968399493,0.7992711098904566,0.06564732509816561,0.5484559893608093,0.07334024976845292
