created_at_utc,family_id,seed,method,alpha,binary_weight,shuffle_family_labels,test_form,train_scope,is_prerun_frozen,is_posthoc,runtime_s,hard_negative_auc,hard_negative_pr_auc,positive_score_mean,negative_score_mean,score_gap_pos_minus_neg,heldout_positive_count,negative_count,score_mode,encoder_checkpoint
2026-05-09T15:05:53.336358+00:00,ggbet,42,A4_shuffled_family,0.5,1.0,True,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7155091762542725,0.66,0.7436633249791145,0.9996458888053894,0.999264121055603,0.00038176774978637695,10,10,metric,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-05-09T15:06:03.628166+00:00,ggbet,43,A4_shuffled_family,0.5,1.0,True,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.6574735641479492,0.08999999999999998,0.3489536903584891,0.9551154375076294,0.9820818901062012,-0.026966452598571777,10,10,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-05-09T15:06:15.041459+00:00,ggbet,44,A4_shuffled_family,0.5,1.0,True,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.8149960041046143,0.2,0.37685297244894767,0.9550899267196655,0.9927929639816284,-0.03770303726196289,10,10,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-05-09T15:06:26.450400+00:00,ggbet,45,A4_shuffled_family,0.5,1.0,True,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7380514144897461,0.15999999999999998,0.3655186531734519,0.9608955383300781,0.9826334118843079,-0.021737873554229736,10,10,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:06:37.772421+00:00,ggbet,46,A4_shuffled_family,0.5,1.0,True,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7532546520233154,0.43,0.4724572649572649,0.9766553640365601,0.9807422757148743,-0.004086911678314209,10,10,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-05-09T15:05:48.660649+00:00,tsars,42,A1_only_binary,0.0,1.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7057595252990723,0.2222222222222222,0.41141277023629963,0.718684196472168,0.8409051895141602,-0.12222099304199219,9,9,binary,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-05-09T15:05:58.935111+00:00,tsars,43,A1_only_binary,0.0,1.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7003457546234131,0.41975308641975306,0.5407407407407407,0.8858504891395569,0.9141404032707214,-0.02828991413116455,9,9,binary,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-05-09T15:06:09.598741+00:00,tsars,44,A1_only_binary,0.0,1.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.8181414604187012,0.4444444444444444,0.4889859595741949,0.9186148047447205,0.8993685245513916,0.019246280193328857,9,9,binary,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-05-09T15:06:21.205968+00:00,tsars,45,A1_only_binary,0.0,1.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7851822376251221,0.7407407407407409,0.7166105499438833,0.8275031447410583,0.767603874206543,0.05989927053451538,9,9,binary,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:06:32.609356+00:00,tsars,46,A1_only_binary,0.0,1.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7894711494445801,0.6049382716049383,0.6253086419753087,0.9450081586837769,0.9410172700881958,0.003990888595581055,9,9,binary,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
