created_at_utc,transfer_id,method,seed,source_size,target_size,source_train_size,source_val_size,target_test_size,source_train_auc,source_val_auc,target_test_auc,target_pr_auc,target_balanced_acc,target_macro_f1,target_licensed_consistency,target_illegal_consistency,target_mean_pred_illegal,target_label_class_count,target_has_complete_binary_labels,configured_primary_metric,effective_primary_metric,primary_metric_value,threshold,domain_acc_final,pseudo_label_quality,best_epoch,best_source_val_score,runtime_s,wall_runtime_s,target_illegal_recall_at_youden,primary_metric_direction,selection_policy,best_state_min_epoch,trained_epochs,force_full_epochs,purpose,base_method_family,eerm_k,env_source,num_envs,is_prerun_frozen,is_posthoc,result_origin,encoder_checkpoint
2026-05-09T15:09:04.455064+00:00,T2_PH,eerm_K4,44,325,33,258,67,14,0.915179416030775,0.9155722326454034,0.5625,0.58994708994709,0.5,0.49743589743589745,0.5,0.5,0.46623396041832166,2,True,roc_auc,roc_auc,0.5625,0.428645521402359,,,30,0.9155722326454034,3.263075113296509,,0.5,higher_is_better,best_source_val,1.0,55.0,False,invariance_method,eerm,4.0,kmeans_K4,3.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-05-09T15:09:07.370180+00:00,T2_PH,irm,45,325,33,259,66,14,0.8791201905000626,0.8509615384615384,0.5,0.45538720538720534,0.625,0.5333333333333333,0.25,1.0,0.953026533126831,2,True,roc_auc,roc_auc,0.5,0.8487232327461243,,,25,0.8509615384615384,2.8712918758392334,,1.0,higher_is_better,best_source_val,1.0,50.0,False,invariance_method,irm,,real_jurisdiction,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:09:12.559444+00:00,T2_PH,eerm_K2,45,325,33,259,66,14,0.9823286126080961,0.9451923076923077,0.16666666666666669,0.32184944684944683,0.25,0.2222222222222222,0.5,0.0,0.2639396410169346,2,True,roc_auc,roc_auc,0.16666666666666669,0.31420111656188965,,,64,0.9451923076923077,5.152029275894165,,0.0,higher_is_better,best_source_val,1.0,89.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:09:19.362841+00:00,T2_PH,eerm_K4,45,325,33,259,66,14,0.9869657851861134,0.9442307692307693,0.16666666666666669,0.32184944684944683,0.375,0.3,0.75,0.0,0.18055502044236554,2,True,roc_auc,roc_auc,0.16666666666666669,0.4395149052143097,,,88,0.9442307692307693,6.761490106582642,,0.0,higher_is_better,best_source_val,1.0,113.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:09:24.449870+00:00,T2_PH,irm,46,325,33,263,62,14,0.9113470873786409,0.950657894736842,0.5,0.46385281385281385,0.625,0.5333333333333333,0.25,1.0,0.8570111610793641,2,True,roc_auc,roc_auc,0.5,0.09321422874927521,,,65,0.950657894736842,5.0416014194488525,,1.0,higher_is_better,best_source_val,1.0,90.0,False,invariance_method,irm,,real_jurisdiction,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-05-09T15:09:35.755260+00:00,T2_PH,eerm_K2,46,325,33,263,62,14,0.9995145631067961,0.9923245614035088,0.8541666666666666,0.848611111111111,0.6875,0.6888888888888889,0.875,0.5,0.2669110412377823,2,True,roc_auc,roc_auc,0.8541666666666666,0.40692567825317383,,,192,0.9923245614035088,11.271836042404175,,0.5,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-05-09T15:09:44.718316+00:00,T2_PH,eerm_K4,46,325,33,263,62,14,0.9946601941747573,0.993421052631579,0.8125,0.8501683501683501,0.7083333333333333,0.7083333333333333,0.75,0.6666666666666666,0.33356770920675316,2,True,roc_auc,roc_auc,0.8125,0.1526360958814621,,,127,0.993421052631579,8.926813125610352,,0.6666666666666666,higher_is_better,best_source_val,1.0,152.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-05-09T15:09:50.700988+00:00,T2_ON,eerm_K2,42,325,58,263,62,24,0.9961771844660194,0.9813596491228069,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,0.28584679886550174,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.28584679886550174,0.15050028264522552,,,89,0.9813596491228069,5.937984466552734,,,lower_is_better,best_source_val,1.0,114.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-05-09T15:09:55.964710+00:00,T2_ON,eerm_K4,42,325,58,263,62,24,0.9899271844660195,0.9769736842105263,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,0.3512614626767269,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.3512614626767269,0.3516235947608948,,,69,0.9769736842105263,5.231492280960083,,,lower_is_better,best_source_val,1.0,94.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-05-09T15:09:58.848811+00:00,T2_ON,eerm_K2,43,325,58,261,64,24,0.8922801825132569,0.881025641025641,,,0.75,0.42857142857142855,0.75,,0.4378429017961025,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.4378429017961025,0.46014827489852905,,,7,0.881025641025641,2.8418939113616943,,,lower_is_better,best_source_val,1.0,50.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-05-09T15:10:01.670907+00:00,T2_ON,eerm_K4,43,325,58,261,64,24,0.884326057467012,0.8789743589743589,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,0.4569018917779128,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.4569018917779128,0.46849116683006287,,,7,0.8789743589743589,2.7911651134490967,,,lower_is_better,best_source_val,1.0,50.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-05-09T15:10:04.937337+00:00,T2_ON,eerm_K2,44,325,58,258,67,24,0.9175758340165227,0.9080675422138837,,,0.6666666666666666,0.4,0.6666666666666666,,0.31893327087163925,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.31893327087163925,0.4586721658706665,,,32,0.9080675422138837,3.227616548538208,,,lower_is_better,best_source_val,1.0,57.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-05-09T15:10:08.063247+00:00,T2_ON,eerm_K4,44,325,58,258,67,24,0.915179416030775,0.9155722326454034,,,0.6666666666666666,0.4,0.6666666666666666,,0.30376736893473816,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.30376736893473816,0.428645521402359,,,30,0.9155722326454034,3.094102144241333,,,lower_is_better,best_source_val,1.0,55.0,False,invariance_method,eerm,4.0,kmeans_K4,3.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-05-09T15:10:12.955904+00:00,T2_ON,eerm_K2,45,325,58,259,66,24,0.9823286126080961,0.9451923076923077,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,0.2613165012832421,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.2613165012832421,0.31420111656188965,,,64,0.9451923076923077,4.848995208740234,,,lower_is_better,best_source_val,1.0,89.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:10:19.328494+00:00,T2_ON,eerm_K4,45,325,58,259,66,24,0.9869657851861134,0.9442307692307693,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,0.27994629805713583,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.27994629805713583,0.4395149052143097,,,88,0.9442307692307693,6.341749668121338,,,lower_is_better,best_source_val,1.0,113.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:10:29.899928+00:00,T2_ON,eerm_K2,46,325,58,263,62,24,0.9995145631067961,0.9923245614035088,,,0.875,0.4666666666666667,0.875,,0.11709962671640521,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.11709962671640521,0.40692567825317383,,,192,0.9923245614035088,10.528240203857422,,,lower_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-05-09T15:10:38.191868+00:00,T2_ON,eerm_K4,46,325,58,263,62,24,0.9946601941747573,0.993421052631579,,,0.625,0.38461538461538464,0.625,,0.22677086154484036,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.22677086154484036,0.1526360958814621,,,127,0.993421052631579,8.258561372756958,,,lower_is_better,best_source_val,1.0,152.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-05-09T15:10:50.182213+00:00,T3_DiagnoseFrance,eerm_K2,42,73,72,58,15,29,1.0,0.875,1.0,1.0,0.8947368421052632,0.857843137254902,1.0,0.7894736842105263,0.6575137952848246,2,True,roc_auc,roc_auc,1.0,0.9999961853027344,,,200,0.875,11.949674367904663,,0.7894736842105263,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-05-09T15:11:02.325128+00:00,T3_DiagnoseFrance,eerm_K4,42,73,72,58,15,29,1.0,0.875,1.0,1.0,0.8947368421052632,0.857843137254902,1.0,0.7894736842105263,0.6635209394103969,2,True,roc_auc,roc_auc,1.0,0.9998979568481445,,,200,0.875,12.114354372024536,,0.7894736842105263,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-05-09T15:11:14.273737+00:00,T3_DiagnoseFrance,eerm_K2,43,73,72,58,15,30,1.0,1.0,0.9799999999999999,0.9909782608695652,0.925,0.8942420681551116,1.0,0.85,0.6415232295646004,2,True,roc_auc,roc_auc,0.9799999999999999,0.9999167919158936,,,200,1.0,11.912651062011719,,0.85,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-05-09T15:11:26.391912+00:00,T3_DiagnoseFrance,eerm_K4,43,73,72,58,15,30,1.0,1.0,0.95,0.9819827586206897,0.9,0.8611111111111112,1.0,0.8,0.6274015387794255,2,True,roc_auc,roc_auc,0.95,0.9996793270111084,,,200,1.0,12.089685916900635,,0.8,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-05-09T15:11:38.436752+00:00,T3_DiagnoseFrance,eerm_K2,44,73,72,58,15,30,1.0,1.0,0.99,0.9954545454545455,0.9,0.8611111111111112,1.0,0.8,0.6027509250334465,2,True,roc_auc,roc_auc,0.99,0.9999403953552246,,,200,1.0,12.01295804977417,,0.8,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-05-09T15:11:50.782315+00:00,T3_DiagnoseFrance,eerm_K4,44,73,72,58,15,30,1.0,1.0,0.99,0.9954545454545455,0.9,0.8611111111111112,1.0,0.8,0.6275981808371469,2,True,roc_auc,roc_auc,0.99,0.9999967813491821,,,200,1.0,12.320529699325562,,0.8,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-05-09T15:12:02.685173+00:00,T3_DiagnoseFrance,eerm_K2,45,73,72,58,15,27,1.0,1.0,0.9938271604938271,0.9970760233918129,0.9722222222222222,0.9593984962406015,1.0,0.9444444444444444,0.6305286679070107,2,True,roc_auc,roc_auc,0.9938271604938271,1.0,,,200,1.0,11.869162321090698,,0.9444444444444444,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:12:14.963361+00:00,T3_DiagnoseFrance,eerm_K4,45,73,72,58,15,27,1.0,1.0,0.9876543209876543,0.9944444444444445,0.8611111111111112,0.8106591865357644,1.0,0.7222222222222222,0.5970391029089194,2,True,roc_auc,roc_auc,0.9876543209876543,1.0,,,200,1.0,12.25046420097351,,0.7222222222222222,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:12:26.723443+00:00,T3_DiagnoseFrance,eerm_K2,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.925,0.8942420681551116,1.0,0.85,0.674939136544762,2,True,roc_auc,roc_auc,1.0,0.9994704127311707,,,200,1.0,11.72494125366211,,0.85,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,2.0,kmeans_K2,2.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-05-09T15:12:39.046594+00:00,T3_DiagnoseFrance,eerm_K4,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.95,0.9282296650717703,1.0,0.9,0.6796535034474106,2,True,roc_auc,roc_auc,1.0,0.9957731366157532,,,200,1.0,12.29555368423462,,0.9,higher_is_better,best_source_val,1.0,200.0,False,invariance_method,eerm,4.0,kmeans_K4,4.0,True,False,week11_P2,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
