created_at_utc,transfer_id,method,seed,source_size,target_size,source_train_size,source_val_size,target_test_size,source_train_auc,source_val_auc,target_test_auc,target_pr_auc,target_balanced_acc,target_macro_f1,target_licensed_consistency,target_illegal_consistency,target_illegal_recall_at_youden,target_mean_pred_illegal,target_label_class_count,target_has_complete_binary_labels,configured_primary_metric,effective_primary_metric,primary_metric_direction,primary_metric_value,threshold,domain_acc_final,pseudo_label_quality,best_epoch,best_source_val_score,selection_policy,best_state_min_epoch,trained_epochs,force_full_epochs,purpose,runtime_s,experiment,edge_removed,edge_config,encoder_checkpoint
2026-04-28T14:48:00.084939+00:00,T2_PH,source_only,43,325,33,261,64,14,0.9995683808114441,0.9333333333333333,0.7083333333333333,0.7160714285714285,0.6666666666666667,0.641025641025641,0.5,0.8333333333333334,0.8333333333333334,0.421050124001988,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.16830222308635712,,,144,0.9333333333333333,best_source_val,1,169,False,E1_edge_ablation,10.269200801849365,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:48:04.957152+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9644951756322129,0.9221388367729833,0.5416666666666666,0.5590909090909091,0.47916666666666663,0.47593582887700536,0.625,0.3333333333333333,0.3333333333333333,0.3775499789917376,2,True,roc_auc,roc_auc,higher_is_better,0.5416666666666666,0.5042688846588135,,,43,0.9221388367729833,best_source_val,1,68,False,E1_edge_ablation,4.5170605182647705,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:48:08.774279+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9497382859305039,0.9183864915572234,0.5416666666666666,0.5638528138528138,0.5,0.49743589743589745,0.5,0.5,0.5,0.4636595702291483,2,True,roc_auc,roc_auc,higher_is_better,0.5416666666666666,0.5840338468551636,,,34,0.9183864915572234,best_source_val,1,59,False,E1_edge_ablation,3.4613137245178223,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:48:12.625785+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9412877593491833,0.9315196998123827,0.5416666666666666,0.5082972582972584,0.41666666666666663,0.41666666666666663,0.5,0.3333333333333333,0.3333333333333333,0.5117600395689286,2,True,roc_auc,roc_auc,higher_is_better,0.5416666666666666,0.7195606827735901,,,33,0.9315196998123827,best_source_val,1,58,False,E1_edge_ablation,3.5335652828216553,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:48:24.695914+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9990225137163398,0.9380863039399625,0.7083333333333333,0.813034188034188,0.5833333333333333,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,0.38366711723056096,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.09121474623680115,,,200,0.9380863039399625,best_source_val,1,200,False,E1_edge_ablation,11.778328657150269,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:48:28.620876+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9467112316327174,0.924015009380863,0.5625,0.5757575757575758,0.5,0.49743589743589745,0.5,0.5,0.5,0.4893526537634898,2,True,roc_auc,roc_auc,higher_is_better,0.5625,0.6412839889526367,,,34,0.924015009380863,best_source_val,1,59,False,E1_edge_ablation,3.601457357406616,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:48:33.203768+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9644951756322129,0.9221388367729833,0.5416666666666666,0.5590909090909091,0.47916666666666663,0.47593582887700536,0.625,0.3333333333333333,0.3333333333333333,0.3775499789917376,2,True,roc_auc,roc_auc,higher_is_better,0.5416666666666666,0.5042688846588135,,,43,0.9221388367729833,best_source_val,1,68,False,E1_edge_ablation,4.246123552322388,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:48:39.050741+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9922296027071063,0.9500000000000001,0.4583333333333333,0.4332722832722833,0.3125,0.2631578947368421,0.625,0.0,0.0,0.26935803837009836,2,True,roc_auc,roc_auc,higher_is_better,0.4583333333333333,0.48046356439590454,,,62,0.9500000000000001,best_source_val,1,87,False,E1_edge_ablation,5.510547876358032,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:48:44.160478+00:00,T2_PH,source_only,45,325,33,259,66,14,0.981701967665121,0.9451923076923078,0.2708333333333333,0.35198412698412695,0.3125,0.2631578947368421,0.625,0.0,0.0,0.3318797791642802,2,True,roc_auc,roc_auc,higher_is_better,0.2708333333333333,0.48011118173599243,,,52,0.9451923076923078,best_source_val,1,77,False,E1_edge_ablation,4.773513078689575,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:48:49.833675+00:00,T2_PH,source_only,45,325,33,259,66,14,0.984647198897105,0.9423076923076923,0.3125,0.3663359788359788,0.4583333333333333,0.41666666666666663,0.25,0.6666666666666666,0.6666666666666666,0.35338451952806543,2,True,roc_auc,roc_auc,higher_is_better,0.3125,0.15197396278381348,,,60,0.9423076923076923,best_source_val,1,85,False,E1_edge_ablation,5.362252235412598,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:48:59.927002+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9957074821406191,0.9653846153846154,0.7083333333333334,0.8138528138528138,0.4583333333333333,0.41666666666666663,0.25,0.6666666666666666,0.6666666666666666,0.6122695343302829,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333334,0.09305301308631897,,,143,0.9653846153846154,best_source_val,1,168,False,E1_edge_ablation,9.796567440032959,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:49:05.768256+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9890963779922295,0.9471153846153846,0.5,0.46464646464646464,0.4583333333333333,0.41666666666666663,0.25,0.6666666666666666,0.6666666666666666,0.3864056598395109,2,True,roc_auc,roc_auc,higher_is_better,0.5,0.21276132762432098,,,60,0.9471153846153846,best_source_val,1,85,False,E1_edge_ablation,5.507709503173828,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:49:11.417279+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9922296027071063,0.9500000000000001,0.4583333333333333,0.4332722832722833,0.3125,0.2631578947368421,0.625,0.0,0.0,0.26935803837009836,2,True,roc_auc,roc_auc,higher_is_better,0.4583333333333333,0.48046356439590454,,,62,0.9500000000000001,best_source_val,1,87,False,E1_edge_ablation,5.3253068923950195,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:49:23.848530+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9998179611650486,0.9912280701754386,0.7083333333333333,0.627020202020202,0.5833333333333333,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,0.4235584710040306,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.0867193266749382,,,168,0.9912280701754386,best_source_val,1,193,False,E1_edge_ablation,12.121843814849854,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:49:34.422524+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9985436893203883,0.9835526315789475,0.7291666666666666,0.6814814814814815,0.6458333333333333,0.641025641025641,0.625,0.6666666666666666,0.6666666666666666,0.40163583896784466,2,True,roc_auc,roc_auc,higher_is_better,0.7291666666666666,0.42023617029190063,,,141,0.9835526315789475,best_source_val,1,166,False,E1_edge_ablation,10.27603793144226,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:49:45.711999+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9981189320388348,0.9780701754385965,0.6875,0.6378306878306879,0.6875,0.625668449197861,0.375,1.0,1.0,0.41945099069328406,2,True,roc_auc,roc_auc,higher_is_better,0.6875,0.03628993406891823,,,158,0.9780701754385965,best_source_val,1,183,False,E1_edge_ablation,10.980548858642578,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:49:55.151400+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9939320388349515,0.9780701754385965,0.625,0.7257575757575757,0.5,0.49743589743589745,0.5,0.5,0.5,0.502509797921188,2,True,roc_auc,roc_auc,higher_is_better,0.625,0.44676461815834045,,,126,0.9780701754385965,best_source_val,1,151,False,E1_edge_ablation,9.073758363723755,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:50:04.002269+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9956917475728154,0.9791666666666666,0.875,0.8819444444444444,0.6458333333333333,0.641025641025641,0.625,0.6666666666666666,0.6666666666666666,0.471410427979468,2,True,roc_auc,roc_auc,higher_is_better,0.875,0.3592333495616913,,,112,0.9791666666666666,best_source_val,1,137,False,E1_edge_ablation,8.548441171646118,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:50:16.543935+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9998179611650486,0.9912280701754386,0.7083333333333333,0.627020202020202,0.5833333333333333,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,0.4235584710040306,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.0867193266749382,,,168,0.9912280701754386,best_source_val,1,193,False,E1_edge_ablation,12.229478597640991,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:50:24.363938+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9976941747572815,0.9791666666666666,,,0.625,0.38461538461538464,0.625,,,0.30277217138952867,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.30277217138952867,0.2993318736553192,,,103,0.9791666666666666,best_source_val,1,128,False,E1_edge_ablation,7.528869152069092,E1_edge_ablation,none,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:50:31.937711+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9956917475728155,0.9868421052631579,,,0.625,0.38461538461538464,0.625,,,0.34728804024875143,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.34728804024875143,0.5224695205688477,,,99,0.9868421052631579,best_source_val,1,124,False,E1_edge_ablation,7.261191129684448,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:50:39.644940+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9949635922330097,0.9714912280701755,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.27046195426438163,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.27046195426438163,0.09311890602111816,,,101,0.9714912280701755,best_source_val,1,126,False,E1_edge_ablation,7.361737966537476,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:50:48.921892+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9956917475728155,0.9879385964912281,,,0.7916666666666666,0.4418604651162791,0.7916666666666666,,,0.2383025609293933,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.2383025609293933,0.28319162130355835,,,130,0.9879385964912281,best_source_val,1,155,False,E1_edge_ablation,8.973409652709961,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:50:56.508614+00:00,T2_ON,source_only,42,325,58,263,62,24,0.995995145631068,0.9736842105263157,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,,0.3580192989773157,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3580192989773157,0.5942341685295105,,,99,0.9736842105263157,best_source_val,1,124,False,E1_edge_ablation,7.264140367507935,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:51:04.581838+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9976941747572815,0.9791666666666666,,,0.625,0.38461538461538464,0.625,,,0.30277217138952867,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.30277217138952867,0.2993318736553192,,,103,0.9791666666666666,best_source_val,1,128,False,E1_edge_ablation,7.760053873062134,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:51:15.064062+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9995683808114441,0.9333333333333333,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.3437696565912726,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3437696565912726,0.16830222308635712,,,144,0.9333333333333333,best_source_val,1,169,False,E1_edge_ablation,10.137787818908691,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:51:22.328996+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9934640522875817,0.9117948717948717,,,0.625,0.38461538461538464,0.625,,,0.36140966150560416,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.36140966150560416,0.5624229311943054,,,95,0.9117948717948717,best_source_val,1,120,False,E1_edge_ablation,6.947366952896118,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:51:34.337099+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9991367616228881,0.9374358974358974,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.3600814465244184,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3600814465244184,0.0664467141032219,,,186,0.9374358974358974,best_source_val,1,200,False,E1_edge_ablation,11.687357425689697,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:51:39.781746+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9713898137871502,0.9128205128205129,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.3975638762349263,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3975638762349263,0.6253324151039124,,,65,0.9128205128205129,best_source_val,1,90,False,E1_edge_ablation,5.106847524642944,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:51:47.388852+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9937723517079788,0.9117948717948717,,,0.625,0.38461538461538464,0.625,,,0.3481228865475714,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3481228865475714,0.6183562278747559,,,95,0.9117948717948717,best_source_val,1,120,False,E1_edge_ablation,7.304382801055908,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:51:57.605333+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9995683808114441,0.9333333333333333,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.3437696565912726,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3437696565912726,0.16830222308635712,,,144,0.9333333333333333,best_source_val,1,169,False,E1_edge_ablation,9.909904479980469,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:52:02.059691+00:00,T2_ON,source_only,44,325,58,258,67,24,0.9644951756322129,0.9221388367729833,,,0.625,0.38461538461538464,0.625,,,0.36281932587735355,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.36281932587735355,0.5042688846588135,,,43,0.9221388367729833,best_source_val,1,68,False,E1_edge_ablation,4.142252206802368,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:52:05.893713+00:00,T2_ON,source_only,44,325,58,258,67,24,0.9497382859305039,0.9183864915572234,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.39215421754245955,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.39215421754245955,0.5840338468551636,,,34,0.9183864915572234,best_source_val,1,59,False,E1_edge_ablation,3.4785354137420654,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:52:09.557244+00:00,T2_ON,source_only,44,325,58,258,67,24,0.9412877593491833,0.9315196998123827,,,0.8333333333333334,0.45454545454545453,0.8333333333333334,,,0.36405228831184405,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.36405228831184405,0.7195606827735901,,,33,0.9315196998123827,best_source_val,1,58,False,E1_edge_ablation,3.344727039337158,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:52:21.237326+00:00,T2_ON,source_only,44,325,58,258,67,24,0.9990225137163398,0.9380863039399625,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.22818343311701028,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.22818343311701028,0.09121474623680115,,,200,0.9380863039399625,best_source_val,1,200,False,E1_edge_ablation,11.389917373657227,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:52:24.935878+00:00,T2_ON,source_only,44,325,58,258,67,24,0.9467112316327174,0.924015009380863,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,,0.395929985291635,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.395929985291635,0.6412839889526367,,,34,0.924015009380863,best_source_val,1,59,False,E1_edge_ablation,3.3901820182800293,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:52:29.217347+00:00,T2_ON,source_only,44,325,58,258,67,24,0.9644951756322129,0.9221388367729833,,,0.625,0.38461538461538464,0.625,,,0.36281932587735355,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.36281932587735355,0.5042688846588135,,,43,0.9221388367729833,best_source_val,1,68,False,E1_edge_ablation,3.9391298294067383,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:52:35.133053+00:00,T2_ON,source_only,45,325,58,259,66,24,0.9922296027071063,0.9500000000000001,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,,0.2889662125768761,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.2889662125768761,0.48046356439590454,,,62,0.9500000000000001,best_source_val,1,87,False,E1_edge_ablation,5.5687479972839355,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:52:40.098223+00:00,T2_ON,source_only,45,325,58,259,66,24,0.981701967665121,0.9451923076923078,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.34957386592092615,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.34957386592092615,0.48011118173599243,,,52,0.9451923076923078,best_source_val,1,77,False,E1_edge_ablation,4.499395847320557,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:52:45.681995+00:00,T2_ON,source_only,45,325,58,259,66,24,0.984647198897105,0.9423076923076923,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.28961614868603647,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.28961614868603647,0.15197396278381348,,,60,0.9423076923076923,best_source_val,1,85,False,E1_edge_ablation,5.207496404647827,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:52:55.782428+00:00,T2_ON,source_only,45,325,58,259,66,24,0.9957074821406191,0.9653846153846154,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.19714890784962336,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.19714890784962336,0.09305301308631897,,,143,0.9653846153846154,best_source_val,1,168,False,E1_edge_ablation,9.733647108078003,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:53:01.300205+00:00,T2_ON,source_only,45,325,58,259,66,24,0.9890963779922295,0.9471153846153846,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.3055731655913405,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3055731655913405,0.21276132762432098,,,60,0.9471153846153846,best_source_val,1,85,False,E1_edge_ablation,5.210237741470337,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:53:07.246349+00:00,T2_ON,source_only,45,325,58,259,66,24,0.9922296027071063,0.9500000000000001,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,,0.2889662125768761,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.2889662125768761,0.48046356439590454,,,62,0.9500000000000001,best_source_val,1,87,False,E1_edge_ablation,5.599679708480835,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:53:19.037417+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9998179611650486,0.9912280701754386,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.21547108370267173,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.21547108370267173,0.0867193266749382,,,168,0.9912280701754386,best_source_val,1,193,False,E1_edge_ablation,11.444828033447266,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:53:28.911305+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9985436893203883,0.9835526315789475,,,0.75,0.42857142857142855,0.75,,,0.23283571966021555,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.23283571966021555,0.42023617029190063,,,141,0.9835526315789475,best_source_val,1,166,False,E1_edge_ablation,9.547745704650879,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:53:40.147642+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9981189320388348,0.9780701754385965,,,0.5,0.3333333333333333,0.5,,,0.24931913018614674,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.24931913018614674,0.03628993406891823,,,158,0.9780701754385965,best_source_val,1,183,False,E1_edge_ablation,10.856492280960083,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:53:49.065699+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9939320388349515,0.9780701754385965,,,0.75,0.42857142857142855,0.75,,,0.2552426245577711,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.2552426245577711,0.44676461815834045,,,126,0.9780701754385965,best_source_val,1,151,False,E1_edge_ablation,8.615370035171509,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:53:57.421016+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9956917475728154,0.9791666666666666,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,,0.2671345520648174,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.2671345520648174,0.3592333495616913,,,112,0.9791666666666666,best_source_val,1,137,False,E1_edge_ablation,8.018938064575195,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:54:09.426541+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9998179611650486,0.9912280701754386,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.21547108370267173,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.21547108370267173,0.0867193266749382,,,168,0.9912280701754386,best_source_val,1,193,False,E1_edge_ablation,11.688639402389526,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:54:22.505763+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,1.0,0.875,1.0,0.9999999999999999,0.8421052631578947,0.7908653846153846,1.0,0.6842105263157895,0.6842105263157895,0.6442873603877364,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9984349608421326,,,200,0.875,best_source_val,1,200,False,E1_edge_ablation,12.77280068397522,E1_edge_ablation,none,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:54:35.377136+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,1.0,0.875,1.0,0.9999999999999998,0.868421052631579,0.8242424242424242,1.0,0.7368421052631579,0.7368421052631579,0.6023288817566168,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9953721165657043,,,200,0.875,best_source_val,1,200,False,E1_edge_ablation,12.550670146942139,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:54:38.566921+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,0.9426523297491038,0.9285714285714286,0.8315789473684211,0.9172828389933652,0.8447368421052632,0.8198757763975155,0.9,0.7894736842105263,0.7894736842105263,0.4809146297389063,2,True,roc_auc,roc_auc,higher_is_better,0.8315789473684211,0.48079007863998413,,,1,0.9285714285714286,best_source_val,1,50,False,E1_edge_ablation,2.881486415863037,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
