transfer_id,seed,K,iteration,risks,advantage_abs_max,advantage_all_zero,editor_grad_norm,param_l2_step,risk_variance
T1_Nordic,42,4,21,0.674727;0.671096;0.670358;0.671684,0.0027608275413513184,False,0.027527596801519394,2.0356290340423584,2.761232053671847e-06
T1_Nordic,42,4,22,0.668961;0.672394;0.674690;0.672434,0.003158748149871826,False,0.034069765359163284,2.017908811569214,4.18981608163449e-06
T1_Nordic,42,4,23,0.672110;0.670822;0.674012;0.670000,0.0022760629653930664,False,0.024904118850827217,1.946387767791748,2.292400495207403e-06
T1_Nordic,42,4,24,0.672569;0.671460;0.672711;0.674620,0.001780092716217041,False,0.01872391067445278,1.8316364288330078,1.2908399185107555e-06
T1_Nordic,42,4,25,0.673263;0.673269;0.669709;0.672490,0.0024742484092712402,False,0.02418120577931404,1.7489290237426758,2.1409928194771055e-06
T2_PH,42,2,1,0.681274;0.680715,0.00027942657470703125,False,0.006579199340194464,5.001909255981445,7.80625555307779e-08
T2_PH,42,2,2,0.680545;0.681162,0.00030875205993652344,False,0.007294595707207918,3.293607473373413,9.532783451504656e-08
T2_PH,42,2,3,0.681148;0.681282,6.747245788574219e-05,False,0.0015873279189690948,2.591219186782837,4.54851267761569e-09
T2_PH,42,2,4,0.680070;0.681356,0.0006430149078369141,False,0.015108903869986534,2.704890251159668,4.134681717005151e-07
T2_PH,42,2,5,0.678991;0.681569,0.0012888312339782715,False,0.030230548232793808,2.7278120517730713,1.6610091506663593e-06
T2_PH,42,2,6,0.681638;0.681413,0.00011217594146728516,False,0.0026411141734570265,2.3481059074401855,1.2576757413285122e-08
T2_PH,42,2,7,0.680707;0.680648,2.9385089874267578e-05,False,0.0006906272610649467,2.0507290363311768,8.617337954319737e-10
T2_PH,42,2,8,0.681645;0.679147,0.0012491345405578613,False,0.029350563883781433,1.9528236389160156,1.5602626035615685e-06
T2_PH,42,2,9,0.678480;0.680658,0.0010890960693359375,False,0.025561179965734482,1.9303829669952393,1.1861302482429892e-06
T2_PH,42,2,10,0.681458;0.680217,0.0006205439567565918,False,0.014549053274095058,1.7688738107681274,3.8503782207044424e-07
T2_PH,42,2,11,0.681055;0.680597,0.0002289414405822754,False,0.00538063095882535,1.6032134294509888,5.241418321588753e-08
T2_PH,42,2,12,0.678878;0.681853,0.0014876127243041992,False,0.03492278978228569,1.7886762619018555,2.212902927567484e-06
T2_PH,42,2,13,0.681238;0.680568,0.0003349781036376953,False,0.007833641022443771,1.6296676397323608,1.1219036366583168e-07
T2_PH,42,2,14,0.679382;0.680704,0.0006611347198486328,False,0.01538773812353611,1.5840271711349487,4.3705972530005965e-07
T2_PH,42,2,15,0.680275;0.680202,3.6656856536865234e-05,False,0.0008567376644350588,1.4334970712661743,1.3437251311643195e-09
T2_PH,42,2,16,0.680462;0.681573,0.0005554556846618652,False,0.012983281165361404,1.379972219467163,3.0849790277898137e-07
T2_PH,42,2,17,0.680831;0.681358,0.00026339292526245117,False,0.0061662872321903706,1.2696106433868408,6.936013363656457e-08
T2_PH,42,2,18,0.680247;0.679334,0.00045669078826904297,False,0.010723963379859924,1.2057321071624756,2.0853926230302022e-07
T2_PH,42,2,19,0.681034;0.680733,0.00015050172805786133,False,0.003513484029099345,1.1033453941345215,2.2650770148402444e-08
T2_PH,42,2,20,0.680018;0.681629,0.0008055567741394043,False,0.018834369257092476,1.1952197551727295,6.48921741230879e-07
T2_PH,42,2,21,0.680198;0.681667,0.0007345676422119141,False,0.01715623214840889,1.2344613075256348,5.395896209847706e-07
T2_PH,42,2,22,0.681826;0.680519,0.0006538033485412598,False,0.015277847647666931,1.2074867486953735,4.274588150110503e-07
T2_PH,42,2,23,0.679578;0.678748,0.0004152655601501465,False,0.009680009447038174,1.1405298709869385,1.7244548189410125e-07
T2_PH,42,2,24,0.679883;0.680378,0.0002474784851074219,False,0.005778323393315077,1.0588849782943726,6.124560059106443e-08
T2_PH,42,2,25,0.680467;0.681219,0.0003762245178222656,False,0.008787102997303009,1.0181118249893188,1.4152246308185568e-07
T2_PH,42,4,1,0.681274;0.680715;0.680486;0.681156,0.0004214644432067871,False,0.005336605478078127,7.072248935699463,1.0260185945298872e-07
T2_PH,42,4,2,0.681126;0.681287;0.680041;0.681330,0.0009048581123352051,False,0.008792955428361893,5.221163272857666,2.786972004287236e-07
T2_PH,42,4,3,0.679004;0.681557;0.681772;0.681424,0.0019354820251464844,False,0.018638301640748978,4.393209457397461,1.2640691693377448e-06
T2_PH,42,4,4,0.680720;0.680637;0.681739;0.679046,0.0014897584915161133,False,0.016017552465200424,3.6799051761627197,9.280433346248174e-07
T2_PH,42,4,5,0.678418;0.680681;0.681424;0.680130,0.0017452836036682129,False,0.018412046134471893,3.4769654273986816,1.2260220501048025e-06
T2_PH,42,4,6,0.681045;0.680779;0.678807;0.681901,0.001825571060180664,False,0.018873751163482666,3.1068224906921387,1.2828087392335874e-06
T2_PH,42,4,7,0.681247;0.680664;0.679381;0.680679,0.0011116266250610352,False,0.011327891610562801,2.7758710384368896,4.6713097390238545e-07
T2_PH,42,4,8,0.680068;0.680390;0.680541;0.681453,0.0008401870727539062,False,0.00854791421443224,2.5255420207977295,2.6448799417266855e-07
T2_PH,42,4,9,0.680816;0.681328;0.680407;0.679461,0.0010416507720947266,False,0.011375779286026955,2.4857444763183594,4.6825937261019135e-07
T2_PH,42,4,10,0.680930;0.680688;0.680166;0.681576,0.000736236572265625,False,0.008398766629397869,2.283209800720215,2.5690638949527056e-07
T2_PH,42,4,11,0.680250;0.681515;0.681801;0.680569,0.0007836222648620605,False,0.010635416023433208,2.2068164348602295,4.1263365346821956e-07
T2_PH,42,4,12,0.679450;0.678650;0.679816;0.680340,0.0009140372276306152,False,0.010172884911298752,2.090075969696045,3.7848442957510997e-07
T2_PH,42,4,13,0.680548;0.681298;0.680438;0.680426,0.0006206035614013672,False,0.006011446472257376,1.9576979875564575,1.3065175608062418e-07
T2_PH,42,4,14,0.679925;0.679943;0.678897;0.681011,0.00106734037399292,False,0.012371370568871498,1.9176703691482544,5.589247962234367e-07
T2_PH,42,4,15,0.679904;0.682370;0.682762;0.680711,0.001532912254333496,False,0.019376443699002266,2.11479115486145,1.3759732837570482e-06
T2_PH,42,4,16,0.679664;0.679463;0.682078;0.681469,0.001409292221069336,False,0.01874643936753273,2.168056011199951,1.2724990483548027e-06
T2_PH,42,4,17,0.680223;0.681356;0.679952;0.680925,0.0007421374320983887,False,0.00918638240545988,2.048799514770508,3.094885414611781e-07
T2_PH,42,4,18,0.681117;0.680157;0.681596;0.679530,0.0010700225830078125,False,0.013337637297809124,1.9757111072540283,6.502090741378197e-07
T2_PH,42,4,19,0.679471;0.681624;0.679641;0.680729,0.0012575984001159668,False,0.014461587183177471,1.9870836734771729,7.602887421853666e-07
T2_PH,42,4,20,0.680365;0.681822;0.682998;0.679613,0.0017981529235839844,False,0.021495679393410683,2.092040777206421,1.7081567875720793e-06
T2_PH,42,4,21,0.680548;0.680132;0.680319;0.680472,0.00023609399795532227,False,0.0026249249931424856,1.9096897840499878,2.539101195964122e-08
T2_PH,42,4,22,0.678031;0.680508;0.680684;0.678795,0.0014739036560058594,False,0.018625231459736824,2.012251138687134,1.2685569572568056e-06
T2_PH,42,4,23,0.680033;0.680462;0.680866;0.680347,0.00043892860412597656,False,0.004913954995572567,1.8496050834655762,8.892536129678774e-08
T2_PH,42,4,24,0.679492;0.679147;0.681658;0.681026,0.0013273954391479492,False,0.0172734297811985,1.896590232849121,1.0873084193008253e-06
T2_PH,42,4,25,0.680530;0.681436;0.678952;0.679877,0.0012464523315429688,False,0.01495699118822813,1.8750720024108887,8.241596560765174e-07
T2_ON,42,2,1,0.681274;0.680715,0.00027942657470703125,False,0.006579199340194464,5.001909255981445,7.80625555307779e-08
T2_ON,42,2,2,0.680545;0.681162,0.00030875205993652344,False,0.007294595707207918,3.293607473373413,9.532783451504656e-08
T2_ON,42,2,3,0.681148;0.681282,6.747245788574219e-05,False,0.0015873279189690948,2.591219186782837,4.54851267761569e-09
T2_ON,42,2,4,0.680070;0.681356,0.0006430149078369141,False,0.015108903869986534,2.704890251159668,4.134681717005151e-07
T2_ON,42,2,5,0.678991;0.681569,0.0012888312339782715,False,0.030230548232793808,2.7278120517730713,1.6610091506663593e-06
T2_ON,42,2,6,0.681638;0.681413,0.00011217594146728516,False,0.0026411141734570265,2.3481059074401855,1.2576757413285122e-08
T2_ON,42,2,7,0.680707;0.680648,2.9385089874267578e-05,False,0.0006906272610649467,2.0507290363311768,8.617337954319737e-10
T2_ON,42,2,8,0.681645;0.679147,0.0012491345405578613,False,0.029350563883781433,1.9528236389160156,1.5602626035615685e-06
T2_ON,42,2,9,0.678480;0.680658,0.0010890960693359375,False,0.025561179965734482,1.9303829669952393,1.1861302482429892e-06
T2_ON,42,2,10,0.681458;0.680217,0.0006205439567565918,False,0.014549053274095058,1.7688738107681274,3.8503782207044424e-07
T2_ON,42,2,11,0.681055;0.680597,0.0002289414405822754,False,0.00538063095882535,1.6032134294509888,5.241418321588753e-08
T2_ON,42,2,12,0.678878;0.681853,0.0014876127243041992,False,0.03492278978228569,1.7886762619018555,2.212902927567484e-06
T2_ON,42,2,13,0.681238;0.680568,0.0003349781036376953,False,0.007833641022443771,1.6296676397323608,1.1219036366583168e-07
T2_ON,42,2,14,0.679382;0.680704,0.0006611347198486328,False,0.01538773812353611,1.5840271711349487,4.3705972530005965e-07
T2_ON,42,2,15,0.680275;0.680202,3.6656856536865234e-05,False,0.0008567376644350588,1.4334970712661743,1.3437251311643195e-09
T2_ON,42,2,16,0.680462;0.681573,0.0005554556846618652,False,0.012983281165361404,1.379972219467163,3.0849790277898137e-07
T2_ON,42,2,17,0.680831;0.681358,0.00026339292526245117,False,0.0061662872321903706,1.2696106433868408,6.936013363656457e-08
T2_ON,42,2,18,0.680247;0.679334,0.00045669078826904297,False,0.010723963379859924,1.2057321071624756,2.0853926230302022e-07
T2_ON,42,2,19,0.681034;0.680733,0.00015050172805786133,False,0.003513484029099345,1.1033453941345215,2.2650770148402444e-08
T2_ON,42,2,20,0.680018;0.681629,0.0008055567741394043,False,0.018834369257092476,1.1952197551727295,6.48921741230879e-07
T2_ON,42,2,21,0.680198;0.681667,0.0007345676422119141,False,0.01715623214840889,1.2344613075256348,5.395896209847706e-07
T2_ON,42,2,22,0.681826;0.680519,0.0006538033485412598,False,0.015277847647666931,1.2074867486953735,4.274588150110503e-07
T2_ON,42,2,23,0.679578;0.678748,0.0004152655601501465,False,0.009680009447038174,1.1405298709869385,1.7244548189410125e-07
T2_ON,42,2,24,0.679883;0.680378,0.0002474784851074219,False,0.005778323393315077,1.0588849782943726,6.124560059106443e-08
T2_ON,42,2,25,0.680467;0.681219,0.0003762245178222656,False,0.008787102997303009,1.0181118249893188,1.4152246308185568e-07
T2_ON,42,4,1,0.681274;0.680715;0.680486;0.681156,0.0004214644432067871,False,0.005336605478078127,7.072248935699463,1.0260185945298872e-07
T2_ON,42,4,2,0.681126;0.681287;0.680041;0.681330,0.0009048581123352051,False,0.008792955428361893,5.221163272857666,2.786972004287236e-07
T2_ON,42,4,3,0.679004;0.681557;0.681772;0.681424,0.0019354820251464844,False,0.018638301640748978,4.393209457397461,1.2640691693377448e-06
T2_ON,42,4,4,0.680720;0.680637;0.681739;0.679046,0.0014897584915161133,False,0.016017552465200424,3.6799051761627197,9.280433346248174e-07
T2_ON,42,4,5,0.678418;0.680681;0.681424;0.680130,0.0017452836036682129,False,0.018412046134471893,3.4769654273986816,1.2260220501048025e-06
T2_ON,42,4,6,0.681045;0.680779;0.678807;0.681901,0.001825571060180664,False,0.018873751163482666,3.1068224906921387,1.2828087392335874e-06
T2_ON,42,4,7,0.681247;0.680664;0.679381;0.680679,0.0011116266250610352,False,0.011327891610562801,2.7758710384368896,4.6713097390238545e-07
T2_ON,42,4,8,0.680068;0.680390;0.680541;0.681453,0.0008401870727539062,False,0.00854791421443224,2.5255420207977295,2.6448799417266855e-07
T2_ON,42,4,9,0.680816;0.681328;0.680407;0.679461,0.0010416507720947266,False,0.011375779286026955,2.4857444763183594,4.6825937261019135e-07
T2_ON,42,4,10,0.680930;0.680688;0.680166;0.681576,0.000736236572265625,False,0.008398766629397869,2.283209800720215,2.5690638949527056e-07
T2_ON,42,4,11,0.680250;0.681515;0.681801;0.680569,0.0007836222648620605,False,0.010635416023433208,2.2068164348602295,4.1263365346821956e-07
T2_ON,42,4,12,0.679450;0.678650;0.679816;0.680340,0.0009140372276306152,False,0.010172884911298752,2.090075969696045,3.7848442957510997e-07
T2_ON,42,4,13,0.680548;0.681298;0.680438;0.680426,0.0006206035614013672,False,0.006011446472257376,1.9576979875564575,1.3065175608062418e-07
T2_ON,42,4,14,0.679925;0.679943;0.678897;0.681011,0.00106734037399292,False,0.012371370568871498,1.9176703691482544,5.589247962234367e-07
T2_ON,42,4,15,0.679904;0.682370;0.682762;0.680711,0.001532912254333496,False,0.019376443699002266,2.11479115486145,1.3759732837570482e-06
T2_ON,42,4,16,0.679664;0.679463;0.682078;0.681469,0.001409292221069336,False,0.01874643936753273,2.168056011199951,1.2724990483548027e-06
T2_ON,42,4,17,0.680223;0.681356;0.679952;0.680925,0.0007421374320983887,False,0.00918638240545988,2.048799514770508,3.094885414611781e-07
T2_ON,42,4,18,0.681117;0.680157;0.681596;0.679530,0.0010700225830078125,False,0.013337637297809124,1.9757111072540283,6.502090741378197e-07
T2_ON,42,4,19,0.679471;0.681624;0.679641;0.680729,0.0012575984001159668,False,0.014461587183177471,1.9870836734771729,7.602887421853666e-07
T2_ON,42,4,20,0.680365;0.681822;0.682998;0.679613,0.0017981529235839844,False,0.021495679393410683,2.092040777206421,1.7081567875720793e-06
T2_ON,42,4,21,0.680548;0.680132;0.680319;0.680472,0.00023609399795532227,False,0.0026249249931424856,1.9096897840499878,2.539101195964122e-08
T2_ON,42,4,22,0.678031;0.680508;0.680684;0.678795,0.0014739036560058594,False,0.018625231459736824,2.012251138687134,1.2685569572568056e-06
T2_ON,42,4,23,0.680033;0.680462;0.680866;0.680347,0.00043892860412597656,False,0.004913954995572567,1.8496050834655762,8.892536129678774e-08
T2_ON,42,4,24,0.679492;0.679147;0.681658;0.681026,0.0013273954391479492,False,0.0172734297811985,1.896590232849121,1.0873084193008253e-06
T2_ON,42,4,25,0.680530;0.681436;0.678952;0.679877,0.0012464523315429688,False,0.01495699118822813,1.8750720024108887,8.241596560765174e-07
T3_DiagnoseFrance,42,2,1,0.690552;0.689653,0.0004495978355407715,False,0.010586371645331383,5.0023298263549805,2.0211142270909477e-07
T3_DiagnoseFrance,42,2,2,0.692465;0.691124,0.0006703734397888184,False,0.01583828590810299,3.8348028659820557,4.494005452215788e-07
T3_DiagnoseFrance,42,2,3,0.689821;0.693395,0.0017872452735900879,False,0.042062800377607346,2.970127582550049,3.194139253537287e-06
T3_DiagnoseFrance,42,2,4,0.686596;0.691923,0.0026636123657226562,False,0.0626382902264595,2.8562803268432617,7.094672128005186e-06
T3_DiagnoseFrance,42,2,5,0.692021;0.695282,0.001630544662475586,False,0.03831743821501732,2.596675157546997,2.6586758394842036e-06
T3_DiagnoseFrance,42,2,6,0.695597;0.694147,0.0007253885269165039,False,0.01709568127989769,2.19850754737854,5.261452997729066e-07
T3_DiagnoseFrance,42,2,7,0.691965;0.689306,0.0013293623924255371,False,0.03130452334880829,1.9179661273956299,1.767204366842634e-06
T3_DiagnoseFrance,42,2,8,0.691962;0.689136,0.0014130473136901855,False,0.033161409199237823,1.7582671642303467,1.9966184936492937e-06
T3_DiagnoseFrance,42,2,9,0.689835;0.689796,1.9609928131103516e-05,False,0.00046016546548344195,1.56098210811615,3.84549281307045e-10
T3_DiagnoseFrance,42,2,10,0.696416;0.689832,0.0032922029495239258,False,0.0769096091389656,1.8183330297470093,1.0838600246643182e-05
T3_DiagnoseFrance,42,2,11,0.692819;0.691319,0.0007497668266296387,False,0.017646893858909607,1.6646173000335693,5.621503191832744e-07
T3_DiagnoseFrance,42,2,12,0.687866;0.691192,0.0016633272171020508,False,0.03906968608498573,1.5818334817886353,2.766558282019105e-06
T3_DiagnoseFrance,42,2,13,0.691681;0.688923,0.0013787150382995605,False,0.03225089982151985,1.5190703868865967,1.9008551817023545e-06
T3_DiagnoseFrance,42,2,14,0.689213;0.692104,0.001445174217224121,False,0.03363785892724991,1.4628450870513916,2.088442442982341e-06
T3_DiagnoseFrance,42,2,15,0.688141;0.690307,0.0010832548141479492,False,0.025362003594636917,1.3771779537200928,1.1733764040400274e-06
T3_DiagnoseFrance,42,2,16,0.688500;0.693268,0.002384185791015625,False,0.05575192719697952,1.462693452835083,5.6843418860808015e-06
T3_DiagnoseFrance,42,2,17,0.690549;0.691911,0.0006808638572692871,False,0.015907811000943184,1.3496757745742798,4.6353500238183187e-07
T3_DiagnoseFrance,42,2,18,0.694052;0.689531,0.0022606849670410156,False,0.053093135356903076,1.4042067527770996,5.1105616876157e-06
T3_DiagnoseFrance,42,2,19,0.692678;0.693469,0.0003955960273742676,False,0.009227428585290909,1.2816460132598877,1.5647263751361606e-07
T3_DiagnoseFrance,42,2,20,0.690390;0.689463,0.00046372413635253906,False,0.010836274363100529,1.1758818626403809,2.1504007463590824e-07
T3_DiagnoseFrance,42,2,21,0.690075;0.693719,0.0018219947814941406,False,0.042426928877830505,1.2139993906021118,3.3196649837918812e-06
T3_DiagnoseFrance,42,2,22,0.693825;0.695759,0.0009669065475463867,False,0.02257976308465004,1.150158166885376,9.348506182504934e-07
T3_DiagnoseFrance,42,2,23,0.687777;0.688457,0.00034040212631225586,False,0.007960730232298374,1.0525822639465332,1.1585331805008536e-07
T3_DiagnoseFrance,42,2,24,0.690482;0.693884,0.0017009377479553223,False,0.03961801528930664,1.1198723316192627,2.893087867050781e-06
T3_DiagnoseFrance,42,2,25,0.687638;0.695832,0.00409698486328125,False,0.09578339755535126,1.5689207315444946,1.6785284969955683e-05
T3_DiagnoseFrance,42,4,1,0.690552;0.689653;0.692323;0.691067,0.0014240741729736328,False,0.016064727678894997,7.073057651519775,9.32078307869233e-07
T3_DiagnoseFrance,42,4,2,0.689692;0.693399;0.686701;0.691803,0.0036979317665100098,False,0.04174269735813141,5.149260997772217,6.286604275373975e-06
T3_DiagnoseFrance,42,4,3,0.692178;0.695267;0.695670;0.693762,0.0020412802696228027,False,0.022887293249368668,4.103260517120361,1.8945440842799144e-06
T3_DiagnoseFrance,42,4,4,0.692084;0.689207;0.691852;0.689128,0.001516580581665039,False,0.023375503718852997,3.394155740737915,1.968718152056681e-06
T3_DiagnoseFrance,42,4,5,0.690049;0.689868;0.696615;0.689904,0.0050057172775268555,False,0.04794146865606308,3.2958545684814453,8.35713763081003e-06
T3_DiagnoseFrance,42,4,6,0.692689;0.691469;0.687861;0.691256,0.002957761287689209,False,0.02994764782488346,2.9001874923706055,3.215237939002691e-06
T3_DiagnoseFrance,42,4,7,0.691710;0.688970;0.689178;0.691986,0.0015247464179992676,False,0.023044763132929802,2.69500732421875,1.938713921845192e-06
T3_DiagnoseFrance,42,4,8,0.688071;0.690647;0.688457;0.692985,0.0029450654983520508,False,0.03258097544312477,2.612579584121704,3.856127932522213e-06
T3_DiagnoseFrance,42,4,9,0.690494;0.691837;0.694081;0.689644,0.0025672316551208496,False,0.02791271172463894,2.409773588180542,2.8085376015951624e-06
T3_DiagnoseFrance,42,4,10,0.692840;0.693476;0.690299;0.689615,0.001941978931427002,False,0.027059728279709816,2.29752516746521,2.6700570288085146e-06
T3_DiagnoseFrance,42,4,11,0.690009;0.693800;0.693905;0.695812,0.003372669219970703,False,0.034920766949653625,2.260216474533081,4.433151843841188e-06
T3_DiagnoseFrance,42,4,12,0.687571;0.688218;0.690591;0.693861,0.003800630569458008,False,0.040814414620399475,2.2962632179260254,6.079485046939226e-06
T3_DiagnoseFrance,42,4,13,0.687878;0.695881;0.690207;0.692538,0.004254519939422607,False,0.04908944293856621,2.397965431213379,8.749150765652303e-06
T3_DiagnoseFrance,42,4,14,0.689018;0.690845;0.689335;0.692699,0.002224743366241455,False,0.02414602041244507,2.24919056892395,2.126273784597288e-06
T3_DiagnoseFrance,42,4,15,0.687607;0.696018;0.691468;0.693124,0.0044474005699157715,False,0.05048740655183792,2.2886955738067627,9.244067769031972e-06
T3_DiagnoseFrance,42,4,16,0.690879;0.689419;0.692873;0.685891,0.0038743019104003906,False,0.04209650680422783,2.2033441066741943,6.507358193630353e-06
T3_DiagnoseFrance,42,4,17,0.693258;0.692637;0.690529;0.687394,0.003560781478881836,False,0.03785437345504761,2.1130521297454834,5.249933565210085e-06
T3_DiagnoseFrance,42,4,18,0.687473;0.690770;0.691994;0.687714,0.002505779266357422,False,0.03217895328998566,2.042818784713745,3.781954546866473e-06
T3_DiagnoseFrance,42,4,19,0.692734;0.692506;0.692284;0.686936,0.004179179668426514,False,0.039930373430252075,1.9995369911193848,5.84710778639419e-06
T3_DiagnoseFrance,42,4,20,0.690901;0.691193;0.697807;0.692223,0.004775881767272949,False,0.046152058988809586,2.033738374710083,7.844477295293473e-06
T3_DiagnoseFrance,42,4,21,0.695890;0.687993;0.688017;0.690429,0.00530773401260376,False,0.05330170691013336,2.0525453090667725,1.0370185009378474e-05
